Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395517"",""R-HSA-2395517"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693390"",""R-HSA-5693390"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862137"",""R-HSA-8862137"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192042"",""R-HSA-192042"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395517"",""R-HSA-2395517"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193497"",""R-HSA-193497"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395517"",""R-HSA-2395517"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161776"",""R-HSA-2161776"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161567"",""R-HSA-2161567"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9025995"",""R-HSA-9025995"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9025999"",""R-HSA-9025999"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026007"",""R-HSA-9026007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020256"",""R-HSA-9020256"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020278"",""R-HSA-9020278"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020262"",""R-HSA-9020262"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026917"",""R-HSA-9026917"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9024881"",""R-HSA-9024881"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020255"",""R-HSA-9020255"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020277"",""R-HSA-9020277"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9024983"",""R-HSA-9024983"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027625"",""R-HSA-9027625"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027531"",""R-HSA-9027531"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027562"",""R-HSA-9027562"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027631"",""R-HSA-9027631"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027598"",""R-HSA-9027598"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027600"",""R-HSA-9027600"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027632"",""R-HSA-9027632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-450984"",""R-HSA-450984"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395517"",""R-HSA-2395517"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012349"",""R-HSA-9012349"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395517"",""R-HSA-2395517"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012036"",""R-HSA-9012036"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692232"",""R-HSA-5692232"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692283"",""R-HSA-5692283"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2564824"",""R-HSA-2564824"")","Lill, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6806967"",""R-HSA-6806967"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395517"",""R-HSA-2395517"")","Lill, R"
